C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_153.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_153.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_153.jpg, 0, 0, 0, 8.180379E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_254.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_254.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_254.jpg, 0, 0, 0, 7.80225E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_359.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_359.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_359.jpg, 0, 0, 0, 7.807829E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_459.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_459.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_459.jpg, 0, 0, 0, 7.796197E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_560.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_560.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_560.jpg, 0, 0, 0, 7.812299E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_665.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_665.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_665.jpg, 0, 0, 0, 7.822969E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_767.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_767.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_767.jpg, 0, 0, 0, 7.828634E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_868.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_868.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_868.jpg, 0, 0, 0, 7.899515E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_28_971.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_28_971.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_28_971.jpg, 0, 0, 0, 7.774628E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_073.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_073.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_073.jpg, 0, 0, 0, 7.949022E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_180.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_180.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_180.jpg, 0, 0, 0, 7.798241E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_283.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_283.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_283.jpg, 0, 0, 0, 7.773507E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_386.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_386.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_386.jpg, 0, 0, 0, 7.86017E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_491.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_491.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_491.jpg, 0, 0, 0, 7.822868E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_593.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_593.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_593.jpg, 0, 0, 0, 7.800743E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_699.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_699.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_699.jpg, 0, 0, 0, 7.829244E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_801.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_801.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_801.jpg, 0, 0, 0, 7.994443E-05
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_29_903.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_29_903.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_29_903.jpg, 0, 0.2209992, 0, 0.1304405
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_011.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_011.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_011.jpg, 0, 0.5664344, 0, 0.7021946
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_117.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_117.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_117.jpg, -0.2346822, 0.8664125, 0, 1.589168
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_217.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_217.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_217.jpg, -0.4122606, 1, 0, 2.743299
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_320.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_320.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_320.jpg, -0.1060437, 1, 0, 3.916688
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_426.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_426.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_426.jpg, 0, 1, 0, 5.08128
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_531.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_531.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_531.jpg, 0, 1, 0, 6.466226
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_636.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_636.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_636.jpg, 0, 1, 0, 7.608067
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_740.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_740.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_740.jpg, -0.1563963, 1, 0, 8.733217
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_840.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_840.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_840.jpg, -0.3092462, 1, 0, 9.81166
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_30_944.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_30_944.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_30_944.jpg, -0.004209539, 1, 0, 10.91851
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_046.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_046.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_046.jpg, 0, 1, 0, 12.14263
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_151.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_151.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_151.jpg, -0.1224762, 1, 0, 13.25039
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_257.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_257.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_257.jpg, -0.4224273, 1, 0, 14.2978
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_363.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_363.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_363.jpg, -0.4019628, 1, 0, 15.32973
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_469.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_469.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_469.jpg, -0.1043874, 1, 0, 16.35475
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_570.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_570.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_570.jpg, 0, 1, 0, 17.58025
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_672.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_672.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_672.jpg, -0.0362916, 1, 0, 18.64137
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_797.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_797.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_797.jpg, -0.4109526, 1, 0, 19.77756
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_31_898.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_31_898.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_31_898.jpg, -0.601449, 1, 0, 20.60042
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_003.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_003.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_003.jpg, -0.2889575, 1, 0, 21.61338
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_110.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_110.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_110.jpg, 0, 1, 0, 22.79035
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_214.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_214.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_214.jpg, -0.3133158, 1, 0, 23.73279
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_319.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_319.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_319.jpg, -0.390699, 1, 0, 24.60246
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_426.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_426.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_426.jpg, -0.08933036, 1, 0, 25.56818
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_530.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_530.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_530.jpg, 0, 1, 0, 26.69141
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_634.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_634.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_634.jpg, 0, 1, 0, 27.63009
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_737.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_737.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_737.jpg, 0, 1, 0, 28.56033
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_840.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_840.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_840.jpg, 0, 1, 0, 29.48139
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_32_946.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_32_946.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_32_946.jpg, 0, 1, 0, 30.19205
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_33_047.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_33_047.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_33_047.jpg, 0, 1, 0, 30.19029
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_33_150.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_33_150.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_33_150.jpg, -0.3328857, 1, 0, 30.16412
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_33_253.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_33_253.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_33_253.jpg, -0.1525452, 1, 0, 30.19115
C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\center_2020_08_04_14_43_33_360.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\left_2020_08_04_14_43_33_360.jpg, C:\Users\AMARNATH MIRIYALA\Desktop\data\IMG\right_2020_08_04_14_43_33_360.jpg, 0, 1, 0, 30.18911
